Value,Count,LBA,LF,VALUE_1,DIST_YEAR,DIST_TYPE,TYPE_CONFIDENCE,SEVERITY,SOURCE1,SOURCE2,SOURCE3,SOURCE4,DESCRIPTION
231,7236,9999,211,211,2016,Fire,High,Unburned/Low,Focal Majority,MTBS,NA,NA,MTBS gap (value = 6) filled with 13x13 focal majority matrix.
232,993,1,211,211,2016,Fire,High,Unburned/Low,Focal Majority,MTBS,NA,NA,MTBS gap (value = 6) filled with 13x13 focal majority matrix.
233,3074,9999,215,215,2016,Fire,High,Increased Green,Focal Majority,MTBS,NA,NA,MTBS gap (value = 6) filled with 13x13 focal majority matrix.
240,165,9999,213,213,2016,Fire,High,Medium,Focal Majority,MTBS,NA,NA,MTBS gap (value = 6) filled with 13x13 focal majority matrix.
241,2498,1,213,213,2016,Fire,High,Medium,Focal Majority,MTBS,NA,NA,MTBS gap (value = 6) filled with 13x13 focal majority matrix.
242,145,1,215,215,2016,Fire,High,Increased Green,Focal Majority,MTBS,NA,NA,MTBS gap (value = 6) filled with 13x13 focal majority matrix.
1,5956362653,9999,-9999,-9999,2016,Fill-NoData,NA,NA,NA,NA,NA,NA,NA
2,8874415608,9999,0,0,2016,NA,NA,NA,NA,NA,NA,NA,Background
3,1924633,1,-9999,-9999,2016,Fill-NoData,NA,NA,NA,NA,NA,NA,NA
4,22047850,1,0,0,2016,NA,NA,NA,NA,NA,NA,NA,Background
75,66993,9999,16,16,2016,Water,High,NA,LANDFIRE Water Mask,NA,NA,NA,Water body or other non-mappable land cover type.
171,6218,1,16,16,2016,Water,High,NA,LANDFIRE Water Mask,NA,NA,NA,Water body or other non-mappable land cover type.
71,48202,9999,31,31,2016,Fire,High,Unburned/Low,RAVG,NA,NA,NA,RAVG mapped fire.
72,724,9999,32,32,2016,Fire,High,Low,RAVG,NA,NA,NA,RAVG mapped fire.
73,386,9999,33,33,2016,Fire,High,Medium,RAVG,NA,NA,NA,RAVG mapped fire.
74,1282,1,31,31,2016,Fire,High,Unburned/Low,RAVG,NA,NA,NA,RAVG mapped fire.
206,250,1,32,32,2016,Fire,High,Low,RAVG,NA,NA,NA,RAVG mapped fire.
207,1562,1,34,34,2016,Fire,High,High,RAVG,NA,NA,NA,RAVG mapped fire.
208,243,1,33,33,2016,Fire,High,Medium,RAVG,NA,NA,NA,RAVG mapped fire.
209,471,9999,34,34,2016,Fire,High,High,RAVG,NA,NA,NA,RAVG mapped fire.
217,2396,9999,231,231,2016,Fire,High,Unburned/Low,Focal Majority,RAVG,NA,NA,RAVG gap (value = 9) filled with 13x13 focal majority matrix.
218,154,9999,234,234,2016,Fire,High,High,Focal Majority,RAVG,NA,NA,RAVG gap (value = 9) filled with 13x13 focal majority matrix.
237,61,1,234,234,2016,Fire,High,High,Focal Majority,RAVG,NA,NA,RAVG gap (value = 9) filled with 13x13 focal majority matrix.
238,36,1,231,231,2016,Fire,High,Unburned/Low,Focal Majority,RAVG,NA,NA,RAVG gap (value = 9) filled with 13x13 focal majority matrix.
239,123,9999,232,232,2016,Fire,High,Low,Focal Majority,RAVG,NA,NA,RAVG gap (value = 9) filled with 13x13 focal majority matrix.
248,7,9999,233,233,2016,Fire,High,Medium,Focal Majority,RAVG,NA,NA,RAVG gap (value = 9) filled with 13x13 focal majority matrix.
267,29,1,232,232,2016,Fire,High,Low,Focal Majority,RAVG,NA,NA,RAVG gap (value = 9) filled with 13x13 focal majority matrix.
268,1,1,233,233,2016,Fire,High,Medium,Focal Majority,RAVG,NA,NA,RAVG gap (value = 9) filled with 13x13 focal majority matrix.
