Value,Count,LBA,LF,VALUE_1,DIST_YEAR,DIST_TYPE,TYPE_CONFIDENCE,SEVERITY,SOURCE1,SOURCE2,SOURCE3,SOURCE4,DESCRIPTION
248,210,9999,502,502,2020,Wildland Fire,High,Medium,LANDFIRE Events Geodatabase,Image-based change detection,dNBR (Std Dev Breaks),NA,Image-based change detection identified disturbance within Wildland Fire LANDFIRE Events Geodatabase polygon.
249,876,1,603,603,2020,Unknown,NA,High,Image-based change detection,Protected Area Database GAP Status,dNBR (Std Dev Breaks),NA,"Image-based change detection identified disturbance.  Anthropogenic causality not expected (outside LANDFIRE Events Geodatabase 500m buffer, PAD GAP Status equals 1 or 2)."
250,1,1,731,731,2020,Harvest,Medium,Low,Image-based change detection,LANDFIRE Events Geodatabase,dNBR (Std Dev Breaks),NA,"Harvest causality likely, but could be other causality type than assigned (Image-based change detection pixels within Harvest LANDFIRE Events Geodatabase 500 m buffer). "
251,188,1,742,742,2020,Thinning,Medium,Medium,Image-based change detection,LANDFIRE Events Geodatabase,dNBR (Std Dev Breaks),NA,"Thinning causality likely, but could be other causality type than assigned (Image-based change detection pixels within Thinning LANDFIRE Events Geodatabase 500 m buffer). "
252,255,1,743,743,2020,Thinning,Medium,High,Image-based change detection,LANDFIRE Events Geodatabase,dNBR (Std Dev Breaks),NA,"Thinning causality likely, but could be other causality type than assigned (Image-based change detection pixels within Thinning LANDFIRE Events Geodatabase 500 m buffer). "
253,284,9999,801,801,2020,Wildland Fire,Medium,Low,Image-based change detection,LANDFIRE Events Geodatabase,dNBR (Std Dev Breaks),NA,"Wildland Fire causality likely, but could be other causality type than assigned (Image-based change detection pixels within Wildland Fire LANDFIRE Events Geodatabase 500 m buffer). "
254,3704,1,462,462,2020,Other Mechanical,High,Medium,LANDFIRE Events Geodatabase,Image-based change detection,dNBR (Std Dev Breaks),NA,Image-based change detection identified disturbance within Other Mechanical LANDFIRE Events Geodatabase polygon.
255,462,1,741,741,2020,Thinning,Medium,Low,Image-based change detection,LANDFIRE Events Geodatabase,dNBR (Std Dev Breaks),NA,"Thinning causality likely, but could be other causality type than assigned (Image-based change detection pixels within Thinning LANDFIRE Events Geodatabase 500 m buffer). "
256,342,1,831,831,2020,Chemical,Low,Low,Image-based change detection,LANDFIRE Events Geodatabase,dNBR (Std Dev Breaks),NA,"Chemical causality likely, but could be other causality type than assigned (Image-based change detection pixels within Chemical LANDFIRE Events Geodatabase 500 m buffer). "
257,119,1,531,531,2020,Chemical,Medium,Low,LANDFIRE Events Geodatabase,Image-based change detection,dNBR (Std Dev Breaks),NA,Image-based change detection identified disturbance within Chemical LANDFIRE Events Geodatabase polygon.
258,4,1,533,533,2020,Chemical,Medium,High,LANDFIRE Events Geodatabase,Image-based change detection,dNBR (Std Dev Breaks),NA,Image-based change detection identified disturbance within Chemical LANDFIRE Events Geodatabase polygon.
259,46,1,832,832,2020,Chemical,Low,Medium,Image-based change detection,LANDFIRE Events Geodatabase,dNBR (Std Dev Breaks),NA,"Chemical causality likely, but could be other causality type than assigned (Image-based change detection pixels within Chemical LANDFIRE Events Geodatabase 500 m buffer). "
260,10,1,532,532,2020,Chemical,Medium,Medium,LANDFIRE Events Geodatabase,Image-based change detection,dNBR (Std Dev Breaks),NA,Image-based change detection identified disturbance within Chemical LANDFIRE Events Geodatabase polygon.
261,3,1,833,833,2020,Chemical,Low,High,Image-based change detection,LANDFIRE Events Geodatabase,dNBR (Std Dev Breaks),NA,"Chemical causality likely, but could be other causality type than assigned (Image-based change detection pixels within Chemical LANDFIRE Events Geodatabase 500 m buffer). "
262,10176,9999,1011,1011,2020,Weather,Medium,Low,LANDFIRE Events Geodatabase,dNBR (Std Dev Breaks),NA,NA,Weather LANDFIRE Events Geodatabase polygon. No change from Landsat image-based change detection or low confidence in severity assignment so default severity of low.
263,16,9999,513,513,2020,Weather,Medium,High,LANDFIRE Events Geodatabase,Image-based change detection,dNBR (Std Dev Breaks),NA,Image-based change detection identified disturbance within Weather LANDFIRE Events Geodatabase polygon.
264,14,9999,511,511,2020,Weather,Medium,Low,LANDFIRE Events Geodatabase,Image-based change detection,dNBR (Std Dev Breaks),NA,Image-based change detection identified disturbance within Weather LANDFIRE Events Geodatabase polygon.
265,11,9999,512,512,2020,Weather,Medium,Medium,LANDFIRE Events Geodatabase,Image-based change detection,dNBR (Std Dev Breaks),NA,Image-based change detection identified disturbance within Weather LANDFIRE Events Geodatabase polygon.
266,469,9999,1021,1021,2020,Insecticide,Medium,Low,LANDFIRE Events Geodatabase,dNBR (Std Dev Breaks),NA,NA,Insecticide LANDFIRE Events Geodatabase polygon. No change from Landsat image-based change detection or low confidence in severity assignment so default severity of low.
267,16,9999,802,802,2020,Wildland Fire,Medium,Medium,Image-based change detection,LANDFIRE Events Geodatabase,dNBR (Std Dev Breaks),NA,"Wildland Fire causality likely, but could be other causality type than assigned (Image-based change detection pixels within Wildland Fire LANDFIRE Events Geodatabase 500 m buffer). "
268,252,1,752,752,2020,Mastication,Medium,Medium,Image-based change detection,LANDFIRE Events Geodatabase,dNBR (Std Dev Breaks),NA,"Mastication causality likely, but could be other causality type than assigned (Image-based change detection pixels within Mastication LANDFIRE Events Geodatabase 500 m buffer). "
269,352,1,753,753,2020,Mastication,Medium,High,Image-based change detection,LANDFIRE Events Geodatabase,dNBR (Std Dev Breaks),NA,"Mastication causality likely, but could be other causality type than assigned (Image-based change detection pixels within Mastication LANDFIRE Events Geodatabase 500 m buffer). "
270,10,1,572,572,2020,Herbicide,Medium,Medium,LANDFIRE Events Geodatabase,Image-based change detection,dNBR (Std Dev Breaks),NA,Image-based change detection identified disturbance within Herbicide LANDFIRE Events Geodatabase polygon.
271,5,9999,803,803,2020,Wildland Fire,Medium,High,Image-based change detection,LANDFIRE Events Geodatabase,dNBR (Std Dev Breaks),NA,"Wildland Fire causality likely, but could be other causality type than assigned (Image-based change detection pixels within Wildland Fire LANDFIRE Events Geodatabase 500 m buffer). "
272,37,1,573,573,2020,Herbicide,Medium,High,LANDFIRE Events Geodatabase,Image-based change detection,dNBR (Std Dev Breaks),NA,Image-based change detection identified disturbance within Herbicide LANDFIRE Events Geodatabase polygon.
273,34,1,232,232,2020,Fire,High,Low,Focal Majority,RAVG,NA,NA,RAVG gap (value = 9) filled with 13x13 focal majority matrix.
274,128,1,802,802,2020,Wildland Fire,Medium,Medium,Image-based change detection,LANDFIRE Events Geodatabase,dNBR (Std Dev Breaks),NA,"Wildland Fire causality likely, but could be other causality type than assigned (Image-based change detection pixels within Wildland Fire LANDFIRE Events Geodatabase 500 m buffer). "
275,140,1,803,803,2020,Wildland Fire,Medium,High,Image-based change detection,LANDFIRE Events Geodatabase,dNBR (Std Dev Breaks),NA,"Wildland Fire causality likely, but could be other causality type than assigned (Image-based change detection pixels within Wildland Fire LANDFIRE Events Geodatabase 500 m buffer). "
276,16,1,233,233,2020,Fire,High,Medium,Focal Majority,RAVG,NA,NA,RAVG gap (value = 9) filled with 13x13 focal majority matrix.
277,1,1,553,553,2020,Disease,Medium,High,LANDFIRE Events Geodatabase,Image-based change detection,dNBR (Std Dev Breaks),NA,Image-based change detection identified disturbance within Disease LANDFIRE Events Geodatabase polygon.
278,6,1,872,872,2020,Herbicide,Low,Medium,Image-based change detection,LANDFIRE Events Geodatabase,dNBR (Std Dev Breaks),NA,"Herbicide causality likely, but could be other causality type than assigned (Image-based change detection pixels within Herbicide LANDFIRE Events Geodatabase 500 m buffer). "
279,18,1,873,873,2020,Herbicide,Low,High,Image-based change detection,LANDFIRE Events Geodatabase,dNBR (Std Dev Breaks),NA,"Herbicide causality likely, but could be other causality type than assigned (Image-based change detection pixels within Herbicide LANDFIRE Events Geodatabase 500 m buffer). "
280,88,1,432,432,2020,Harvest,High,Medium,LANDFIRE Events Geodatabase,Image-based change detection,dNBR (Std Dev Breaks),NA,Image-based change detection identified disturbance within Harvest LANDFIRE Events Geodatabase polygon.
281,178,1,433,433,2020,Harvest,High,High,LANDFIRE Events Geodatabase,Image-based change detection,dNBR (Std Dev Breaks),NA,Image-based change detection identified disturbance within Harvest LANDFIRE Events Geodatabase polygon.
282,4,1,431,431,2020,Harvest,High,Low,LANDFIRE Events Geodatabase,Image-based change detection,dNBR (Std Dev Breaks),NA,Image-based change detection identified disturbance within Harvest LANDFIRE Events Geodatabase polygon.
283,3,1,721,721,2020,Clearcut,Medium,Low,Image-based change detection,LANDFIRE Events Geodatabase,dNBR (Std Dev Breaks),NA,"Clearcut causality likely, but could be other causality type than assigned (Image-based change detection pixels within Clearcut LANDFIRE Events Geodatabase 500 m buffer). "
